ParentLocationCode,SpatialDim,Dim1,Value,NumericValue,Date,IndicatorCode
EUR,HRV,SEX_FMLE,Data not available,,2023-12-07T16:49:36+01:00,Adult_curr_tob_use
EUR,ARM,SEX_MLE,51.7,51.7,2023-12-07T16:49:05+01:00,Adult_curr_tob_use
EUR,AZE,SEX_MLE,Data not available,,2023-12-07T16:49:35+01:00,Adult_curr_tob_use
AFR,COG,SEX_MLE,18.7,18.7,2023-12-07T16:49:02+01:00,Adult_curr_tob_use
WPR,SLB,SEX_MLE,55,55.0,2023-12-07T16:49:02+01:00,Adult_curr_tob_use
EUR,AND,SEX_MLE,Data not available,,2023-12-07T16:49:35+01:00,Adult_curr_tob_use
EUR,IRL,SEX_FMLE,Data not available,,2023-12-07T16:49:37+01:00,Adult_curr_tob_use
AFR,GNB,SEX_BTSX,Data not available,,2023-12-07T16:49:34+01:00,Adult_curr_tob_use
AMR,COL,SEX_BTSX,Data not available,,2023-12-07T16:49:35+01:00,Adult_curr_tob_use
EUR,POL,SEX_MLE,Data not available,,2023-12-07T16:49:37+01:00,Adult_curr_tob_use
WPR,SGP,SEX_FMLE,Data not available,,2023-12-07T16:49:36+01:00,Adult_curr_tob_use
AFR,CIV,SEX_FMLE,0.6,0.6,2023-12-07T16:49:02+01:00,Adult_curr_tob_use
WPR,FSM,SEX_MLE,Data not available,,2023-12-07T16:49:37+01:00,Adult_curr_tob_use
AFR,BWA,SEX_MLE,27,27.0,2023-12-07T16:49:03+01:00,Adult_curr_tob_use
AMR,MEX,SEX_FMLE,Data not available,,2023-12-07T16:49:35+01:00,Adult_curr_tob_use
EMR,IRN,SEX_BTSX,Data not available,,2023-12-07T16:49:38+01:00,Adult_curr_tob_use
WPR,KIR,SEX_BTSX,Data not available,,2023-12-07T16:49:34+01:00,Adult_curr_tob_use
AMR,DOM,SEX_FMLE,4.9,4.9,2023-12-07T16:49:01+01:00,Adult_curr_tob_use
EUR,ISR,SEX_MLE,Data not available,,2023-12-07T16:49:37+01:00,Adult_curr_tob_use
WPR,PHL,SEX_FMLE,4.2,4.2,2023-12-07T16:49:00+01:00,Adult_curr_tob_use
WPR,NRU,SEX_BTSX,46.4,46.4,2023-12-07T16:49:00+01:00,Adult_curr_tob_use
EMR,BHR,SEX_FMLE,Data not available,,2023-12-07T16:49:33+01:00,Adult_curr_tob_use
EUR,SMR,SEX_BTSX,Data not available,,2023-12-07T16:49:33+01:00,Adult_curr_tob_use
WPR,BRN,SEX_FMLE,5.8,5.8,2023-12-07T16:49:01+01:00,Adult_curr_tob_use
AFR,TGO,SEX_FMLE,0.9,0.9,2023-12-07T16:49:02+01:00,Adult_curr_tob_use
EUR,LUX,SEX_MLE,Data not available,,2023-12-07T16:49:37+01:00,Adult_curr_tob_use
AFR,LSO,SEX_MLE,41.5,41.5,2023-12-07T16:48:59+01:00,Adult_curr_tob_use
EUR,POL,SEX_FMLE,Data not available,,2023-12-07T16:49:37+01:00,Adult_curr_tob_use
